                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4037,                 1.7994,                 1.0128,                0.82864,                0.66791,                0.76268,                0.47519,                 1.2021,                 1.1111,                0.98439,             0.00066396,             0.00066396,             0.00066396
