                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.425,                 1.9133,                 1.0243,                0.80863,                0.65416,                0.75268,                 0.4692,                 1.1877,                 1.1979,                0.98322,              0.0006626,              0.0006626,              0.0006626
